Timestamp (s),Test,Left Volts (V),Right Volts (V),Left Position (m),Right Position (m),Left Velocity (m/s),Right Velocity (m/s),Gyro Position (deg),Gyro Rate (deg/s)
136.395843,slow-backward,2.30125,-2.30125,-11.5576167352,7.8221790136000005,0.6100035732,-0.6071894336,724.21875,-2.022028
136.400875,slow-backward,2.302495,-2.302495,-11.5576167352,7.8221790136000005,0.6100035732,-0.6071894336,721.933594,-2.022028
136.405811,slow-backward,2.303753,-2.303753,-11.5576167352,7.8221790136000005,0.6100035732,-0.6071894336,721.933594,-2.022028
136.410848,slow-backward,2.304988,-2.304988,-11.5576167352,7.810013688,0.6100035732,-0.6061068895999999,721.933594,-2.022028
136.415817,slow-backward,2.306247,-2.306247,-11.5454514096,7.810013688,0.6076224512,-0.6061068895999999,721.933594,-2.022028
136.420871,slow-backward,2.307489,-2.307489,-11.5454514096,7.810013688,0.6076224512,-0.6061068895999999,719.648438,-1.962431
136.425904,slow-backward,2.308753,-2.308753,-11.5454514096,7.810013688,0.6076224512,-0.6061068895999999,719.648438,-1.962431
136.430858,slow-backward,2.310011,-2.310011,-11.5454514096,7.7982381732,0.6076224512,-0.6011281368,719.648438,-1.962431
136.435852,slow-backward,2.311249,-2.311249,-11.53330745,7.7982381732,0.60783896,-0.6011281368,719.648438,-1.962431
136.440809,slow-backward,2.312498,-2.312498,-11.53330745,7.7982381732,0.60783896,-0.6011281368,717.407227,-1.962431
136.445797,slow-backward,2.313737,-2.313737,-11.53330745,7.7982381732,0.60783896,-0.6011281368,717.407227,-1.962431
136.450819,slow-backward,2.314984,-2.314984,-11.53330745,7.786202468,0.60783896,-0.6000460676,717.407227,-1.962431
136.455831,slow-backward,2.31624,-2.31624,-11.521228538,7.786202468,0.6091375379999999,-0.6000460676,717.407227,-1.962431
136.460828,slow-backward,2.317493,-2.317493,-11.521228538,7.786202468,0.6091375379999999,-0.6000460676,715.209961,-1.962431
136.4658,slow-backward,2.318742,-2.318742,-11.521228538,7.786202468,0.6091375379999999,-0.6000460676,715.209961,-1.962431
136.470869,slow-backward,2.319985,-2.319985,-11.521228538,7.774296858,0.6091375379999999,-0.5993965412,715.209961,-1.962431
136.475852,slow-backward,2.321252,-2.321252,-11.509214673599999,7.774296858,0.6071894336,-0.5993965412,715.209961,-1.962431
136.480883,slow-backward,2.322498,-2.322498,-11.509214673599999,7.774296858,0.6071894336,-0.5993965412,713.012695,-1.962431
136.485843,slow-backward,2.323756,-2.323756,-11.509214673599999,7.774296858,0.6071894336,-0.5993965412,713.012695,-1.962431
136.490975,slow-backward,2.324995,-2.324995,-11.509214673599999,7.7621096916,0.6071894336,-0.6004790852,713.012695,-1.962431
136.495877,slow-backward,2.326279,-2.326279,-11.497374111200001,7.7621096916,0.6022106808,-0.6004790852,713.012695,-1.962431
136.500827,slow-backward,2.327504,-2.327504,-11.497374111200001,7.7621096916,0.6022106808,-0.6004790852,710.771484,-1.962431
136.505792,slow-backward,2.328741,-2.328741,-11.497374111200001,7.7621096916,0.6022106808,-0.6004790852,710.771484,-1.962431
136.510825,slow-backward,2.329983,-2.329983,-11.497374111200001,7.7504637972,0.6022106808,-0.5952838236,710.771484,-1.962431
136.51586,slow-backward,2.331241,-2.331241,-11.485533548800001,7.7504637972,0.5989635235999999,-0.5952838236,710.771484,-1.926248
136.520822,slow-backward,2.3325,-2.3325,-11.485533548800001,7.7504637972,0.5989635235999999,-0.5952838236,708.574219,-1.926248
136.525841,slow-backward,2.33374,-2.33374,-11.485533548800001,7.7504637972,0.5989635235999999,-0.5952838236,708.574219,-1.926248
136.530851,slow-backward,2.334995,-2.334995,-11.485533548800001,7.73862276,0.5989635235999999,-0.596149384,708.574219,-1.926248
136.53582,slow-backward,2.336247,-2.336247,-11.4734546368,7.73862276,0.5989635235999999,-0.596149384,708.574219,-1.926248
136.540825,slow-backward,2.33749,-2.33749,-11.4734546368,7.73862276,0.5989635235999999,-0.596149384,706.376953,-1.926248
136.545804,slow-backward,2.338741,-2.338741,-11.4734546368,7.73862276,0.5989635235999999,-0.596149384,706.376953,-1.926248
136.550921,slow-backward,2.339986,-2.339986,-11.4734546368,7.7267821976,0.5989635235999999,-0.5942012796,706.376953,-1.926248
136.555867,slow-backward,2.341265,-2.341265,-11.4613970908,7.7267821976,0.5983139972,-0.5942012796,706.376953,-1.926248
136.560838,slow-backward,2.342502,-2.342502,-11.4613970908,7.7267821976,0.5983139972,-0.5942012796,704.179688,-1.926248
136.565842,slow-backward,2.343744,-2.343744,-11.4613970908,7.7267821976,0.5983139972,-0.5942012796,704.179688,-1.926248
136.570845,slow-backward,2.344995,-2.344995,-11.4613970908,7.7150712556,0.5983139972,-0.5922531752,704.179688,-1.926248
136.575858,slow-backward,2.346246,-2.346246,-11.449405067199999,7.7150712556,0.5978814544,-0.5922531752,704.179688,-1.926248
136.580857,slow-backward,2.347499,-2.347499,-11.449405067199999,7.7150712556,0.5978814544,-0.5922531752,702.026367,-1.926248
136.585846,slow-backward,2.348749,-2.348749,-11.449405067199999,7.7150712556,0.5978814544,-0.5922531752,702.026367,-1.926248
136.590849,slow-backward,2.349996,-2.349996,-11.449405067199999,7.7038151720000005,0.5978814544,-0.582945196,702.026367,-1.926248
136.595836,slow-backward,2.351247,-2.351247,-11.437412568800001,7.7038151720000005,0.5998295588,-0.582945196,702.026367,-1.926248
136.600827,slow-backward,2.352494,-2.352494,-11.437412568800001,7.7038151720000005,0.5998295588,-0.582945196,699.916992,-1.926248
136.605811,slow-backward,2.353741,-2.353741,-11.437412568800001,7.7038151720000005,0.5998295588,-0.582945196,699.916992,-1.926248
136.610964,slow-backward,2.354988,-2.354988,-11.437412568800001,7.6923207387999994,0.5998295588,-0.5812131255999999,699.916992,-1.926248
136.615934,slow-backward,2.356276,-2.356276,-11.4255501656,7.6923207387999994,0.5998295588,-0.5812131255999999,699.916992,-1.926248
136.620942,slow-backward,2.357518,-2.357518,-11.4255501656,7.6923207387999994,0.5998295588,-0.5812131255999999,697.807617,-1.926248
136.6258,slow-backward,2.35877,-2.35877,-11.4255501656,7.6923207387999994,0.5998295588,-0.5812131255999999,697.807617,-1.926248
136.630903,slow-backward,2.359985,-2.359985,-11.4255501656,7.6806966852,0.5998295588,-0.5792650212,697.807617,-1.835788
136.635904,slow-backward,2.361261,-2.361261,-11.4138396984,7.6806966852,0.5963658928,-0.5792650212,697.807617,-1.835788
136.640818,slow-backward,2.362511,-2.362511,-11.4138396984,7.6806966852,0.5963658928,-0.5792650212,695.742188,-1.835788
136.645819,slow-backward,2.363739,-2.363739,-11.4138396984,7.6806966852,0.5963658928,-0.5792650212,695.742188,-1.835788
136.650821,slow-backward,2.36499,-2.36499,-11.4138396984,7.6690071092,0.5963658928,-0.5777499344,695.742188,-1.835788
136.655808,slow-backward,2.36624,-2.36624,-11.402345265200001,7.6690071092,0.5903050708,-0.5777499344,695.742188,-1.835788
136.66082,slow-backward,2.367487,-2.367487,-11.402345265200001,7.6690071092,0.5903050708,-0.5777499344,693.676758,-1.835788
136.665799,slow-backward,2.36874,-2.36874,-11.402345265200001,7.6690071092,0.5903050708,-0.5777499344,693.676758,-1.835788
136.670824,slow-backward,2.369985,-2.369985,-11.402345265200001,7.657491310000001,0.5903050708,-0.5760183388000001,693.676758,-1.835788
136.675821,slow-backward,2.371241,-2.371241,-11.391024134,7.657491310000001,0.5835942476,-0.5760183388000001,693.676758,-1.835788
136.680933,slow-backward,2.37249,-2.37249,-11.391024134,7.657491310000001,0.5835942476,-0.5760183388000001,691.655273,-1.835788
136.685858,slow-backward,2.373768,-2.373768,-11.391024134,7.657491310000001,0.5835942476,-0.5760183388000001,691.655273,-1.835788
136.690924,slow-backward,2.374999,-2.374999,-11.391024134,7.6458022088,0.5835942476,-0.5803475652,691.655273,-1.835788
136.695847,slow-backward,2.376266,-2.376266,-11.379637955200002,7.6458022088,0.5777499344,-0.5803475652,691.655273,-1.835788
136.700899,slow-backward,2.377496,-2.377496,-11.379637955200002,7.6458022088,0.5777499344,-0.5803475652,689.589844,-1.835788
136.705859,slow-backward,2.37876,-2.37876,-11.379637955200002,7.6458022088,0.5777499344,-0.5803475652,689.589844,-1.835788
136.710829,slow-backward,2.38,-2.38,-11.379637955200002,7.634004378400001,0.5777499344,-0.5831617048000001,689.589844,-1.835788
136.715815,slow-backward,2.381242,-2.381242,-11.3681216812,7.634004378400001,0.5740697596,-0.5831617048000001,689.589844,-1.835788
136.720968,slow-backward,2.382489,-2.382489,-11.3681216812,7.634004378400001,0.5740697596,-0.5831617048000001,687.524414,-1.835788
136.72586,slow-backward,2.383777,-2.383777,-11.3681216812,7.634004378400001,0.5740697596,-0.5831617048000001,687.524414,-1.810247
136.730855,slow-backward,2.385,-2.385,-11.3681216812,7.6227915016,0.5740697596,-0.5790485124,687.524414,-1.810247
136.73582,slow-backward,2.386249,-2.386249,-11.356714136399999,7.6227915016,0.571039586,-0.5790485124,687.524414,-1.810247
136.740818,slow-backward,2.38749,-2.38749,-11.356714136399999,7.6227915016,0.571039586,-0.5790485124,685.458984,-1.810247
136.745802,slow-backward,2.388739,-2.388739,-11.356714136399999,7.6227915016,0.571039586,-0.5790485124,685.458984,-1.810247
136.750865,slow-backward,2.389985,-2.389985,-11.356714136399999,7.6114703704,0.571039586,-0.5753688124,685.458984,-1.810247
136.755811,slow-backward,2.391251,-2.391251,-11.3449381468,7.6114703704,0.5742862684,-0.5753688124,685.458984,-1.810247
136.760817,slow-backward,2.392488,-2.392488,-11.3449381468,7.6114703704,0.5742862684,-0.5753688124,683.349609,-1.810247
136.765812,slow-backward,2.393739,-2.393739,-11.3449381468,7.6114703704,0.5742862684,-0.5753688124,683.349609,-1.810247
136.770837,slow-backward,2.394988,-2.394988,-11.3449381468,7.6000623508,0.5742862684,-0.5740697596,683.349609,-1.810247
136.775862,slow-backward,2.396244,-2.396244,-11.3332490456,7.6000623508,0.578182952,-0.5740697596,683.349609,-1.810247
136.780925,slow-backward,2.3975,-2.3975,-11.3332490456,7.6000623508,0.578182952,-0.5740697596,681.28418,-1.810247
136.785838,slow-backward,2.398766,-2.398766,-11.3332490456,7.6000623508,0.578182952,-0.5740697596,681.28418,-1.810247
136.790893,slow-backward,2.399994,-2.399994,-11.3332490456,7.5884382972,0.578182952,-0.573420708,681.28418,-1.810247
136.795838,slow-backward,2.401258,-2.401258,-11.3219492804,7.5884382972,0.5768838991999999,-0.573420708,681.28418,-1.810247
136.800943,slow-backward,2.402494,-2.402494,-11.3219492804,7.5884382972,0.5768838991999999,-0.573420708,679.262695,-1.810247
136.805911,slow-backward,2.403771,-2.403771,-11.3219492804,7.5884382972,0.5768838991999999,-0.573420708,679.262695,-1.810247
136.810822,slow-backward,2.405012,-2.405012,-11.3219492804,7.577138531999999,0.5768838991999999,-0.5690910068,679.262695,-1.810247
136.815818,slow-backward,2.40624,-2.40624,-11.3107364036,7.577138531999999,0.5740697596,-0.5690910068,679.262695,-1.810247
136.820881,slow-backward,2.407489,-2.407489,-11.3107364036,7.577138531999999,0.5740697596,-0.5690910068,677.285156,-1.724045
136.825804,slow-backward,2.408755,-2.408755,-11.3107364036,7.577138531999999,0.5740697596,-0.5690910068,677.285156,-1.724045
136.830844,slow-backward,2.409986,-2.409986,-11.3107364036,7.5658606076,0.5740697596,-0.5693075156,677.285156,-1.724045
136.835831,slow-backward,2.411246,-2.411246,-11.2995885744,7.5658606076,0.571039586,-0.5693075156,677.285156,-1.724045
136.840833,slow-backward,2.412492,-2.412492,-11.2995885744,7.5658606076,0.571039586,-0.5693075156,675.351562,-1.724045
136.845804,slow-backward,2.413743,-2.413743,-11.2995885744,7.5658606076,0.571039586,-0.5693075156,675.351562,-1.724045
136.850829,slow-backward,2.414986,-2.414986,-11.2995885744,7.5549292872,0.571039586,-0.565194798,675.351562,-1.724045
161.580984,fast-forward,0,0,-11.2636979676,7.5286932636,0,0,665.507812,-0.002128
161.585865,fast-forward,-7,7,-11.2636979676,7.5286932636,0,0,665.507812,-0.002128
161.590944,fast-forward,-7,7,-11.2636979676,7.5286932636,0,0,665.507812,-0.002128
161.595863,fast-forward,-7,7,-11.2636979676,7.5286932636,0,0,665.507812,-0.002128
161.600815,fast-forward,-7,7,-11.2636979676,7.5286932636,0,0,665.507812,-0.002128
161.605863,fast-forward,-7,7,-11.2636979676,7.5286932636,0,0,665.507812,-0.002128
161.61085,fast-forward,-7,7,-11.2636979676,7.5286932636,0,0,665.507812,-0.002128
161.615931,fast-forward,-7,7,-11.2636979676,7.5286932636,0,0,665.507812,-0.002128
161.620823,fast-forward,-7,7,-11.2636979676,7.5286932636,0,0,665.507812,-0.002128
161.625838,fast-forward,-7,7,-11.2636979676,7.5286932636,0,0,665.507812,-0.002128
161.631038,fast-forward,-7,7,-11.2636979676,7.5286932636,0,0,665.507812,-0.002128
161.635858,fast-forward,-7,7,-11.2636979676,7.5286932636,0,0,665.507812,-0.001064
161.64083,fast-forward,-7,7,-11.2636979676,7.5286932636,0,0,665.507812,-0.001064
161.645863,fast-forward,-7,7,-11.2636979676,7.5286932636,0,0,665.507812,-0.001064
161.650846,fast-forward,-7,7,-11.2636979676,7.531355941999999,0,0.0253267816,665.507812,-0.001064
161.655833,fast-forward,-7,7,-11.269088372,7.531355941999999,-0.051086106,0.0253267816,665.507812,-0.001064
161.660808,fast-forward,-7,7,-11.269088372,7.531355941999999,-0.051086106,0.0253267816,665.507812,-0.001064
161.665902,fast-forward,-7,7,-11.269088372,7.531355941999999,-0.051086106,0.0253267816,665.507812,-0.001064
161.670815,fast-forward,-7,7,-11.269088372,7.550015582,-0.051086106,0.2108387384,665.507812,-0.001064
161.675826,fast-forward,-7,7,-11.2868382952,7.550015582,-0.22967120559999998,0.2108387384,665.507812,-0.001064
161.680815,fast-forward,-7,7,-11.2868382952,7.550015582,-0.22967120559999998,0.2108387384,665.507812,-0.001064
161.685867,fast-forward,-7,7,-11.2868382952,7.550015582,-0.22967120559999998,0.2108387384,665.90332,-0.001064
161.690861,fast-forward,-7,7,-11.2868382952,7.565709146400001,-0.22967120559999998,0.36799374,665.90332,-0.001064
161.695868,fast-forward,-7,7,-11.3072727376,7.565709146400001,-0.4316349824,0.36799374,665.90332,-0.001064
161.700867,fast-forward,-7,7,-11.3072727376,7.565709146400001,-0.4316349824,0.36799374,665.90332,-0.001064
161.705872,fast-forward,-7,7,-11.3072727376,7.565709146400001,-0.4316349824,0.36799374,667.089844,-0.001064
161.710888,fast-forward,-7,7,-11.3072727376,7.586273684,-0.4316349824,0.5725546728,667.089844,-0.001064
161.715872,fast-forward,-7,7,-11.338660815999999,7.586273684,-0.7435633888,0.5725546728,667.089844,-0.001064
161.720831,fast-forward,-7,7,-11.338660815999999,7.586273684,-0.7435633888,0.5725546728,667.089844,-0.001064
161.725851,fast-forward,-7,7,-11.338660815999999,7.586273684,-0.7435633888,0.5725546728,668.62793,-0.001064
161.730875,fast-forward,-7,7,-11.338660815999999,7.605171198800001,-0.7435633888,0.7619633132,668.62793,1.402649
161.73597,fast-forward,-7,7,-11.374377646,7.605171198800001,-1.1000840616,0.7619633132,668.62793,1.402649
161.740823,fast-forward,-7,7,-11.374377646,7.605171198800001,-1.1000840616,0.7619633132,668.62793,1.402649
161.745857,fast-forward,-7,7,-11.374377646,7.605171198800001,-1.1000840616,0.7619633132,670.517578,1.402649
161.750842,fast-forward,-7,7,-11.374377646,7.6229215967999995,-1.1000840616,0.9137065444,670.517578,1.402649
161.755918,fast-forward,-7,7,-11.409358536000001,7.6229215967999995,-1.3992412976,0.9137065444,670.517578,1.402649
161.760818,fast-forward,-7,7,-11.409358536000001,7.6229215967999995,-1.3992412976,0.9137065444,670.517578,1.402649
161.765907,fast-forward,-7,7,-11.409358536000001,7.6229215967999995,-1.3992412976,0.9137065444,672.802734,1.402649
161.770821,fast-forward,-7,7,-11.409358536000001,7.647143993599999,-1.3992412976,0.9697714032,672.802734,1.402649
161.77581,fast-forward,-7,7,-11.4439719308,7.647143993599999,-1.5665703136,0.9697714032,672.802734,1.402649
161.78088,fast-forward,-7,7,-11.4439719308,7.647143993599999,-1.5665703136,0.9697714032,672.802734,1.402649
161.785862,fast-forward,-7,7,-11.4439719308,7.647143993599999,-1.5665703136,0.9697714032,675.483398,1.402649
161.790857,fast-forward,-7,7,-11.4439719308,7.6780340068,-1.5665703136,1.1195660552,675.483398,1.402649
161.795873,fast-forward,-7,7,-11.4790178684,7.6780340068,-1.715715914,1.1195660552,675.483398,1.402649
161.800864,fast-forward,-7,7,-11.4790178684,7.6780340068,-1.715715914,1.1195660552,675.483398,1.402649
161.805946,fast-forward,-7,7,-11.4790178684,7.6780340068,-1.715715914,1.1195660552,678.55957,1.402649
161.810819,fast-forward,-7,7,-11.4790178684,7.711521176000001,-1.715715914,1.2503122059999998,678.55957,1.402649
161.815931,fast-forward,-7,7,-11.5147779052,7.711521176000001,-1.7620397760000002,1.2503122059999998,678.55957,1.402649
161.820839,fast-forward,-7,7,-11.5147779052,7.711521176000001,-1.7620397760000002,1.2503122059999998,678.55957,1.402649
161.82588,fast-forward,-7,7,-11.5147779052,7.711521176000001,-1.7620397760000002,1.2503122059999998,682.03125,3.133079
161.830837,fast-forward,-7,7,-11.5147779052,7.745030185999999,-1.7620397760000002,1.39512858,682.03125,3.133079
161.835825,fast-forward,-7,7,-11.5503000672,7.745030185999999,-1.7592256364,1.39512858,682.03125,3.133079
161.840816,fast-forward,-7,7,-11.5503000672,7.745030185999999,-1.7592256364,1.39512858,682.03125,3.133079
161.845869,fast-forward,-7,7,-11.5503000672,7.745030185999999,-1.7592256364,1.39512858,685.942383,3.133079
161.85082,fast-forward,-7,7,-11.5503000672,7.781266922000001,-1.7592256364,1.580424028,685.942383,3.133079
161.85583,fast-forward,-7,7,-11.5873377908,7.781266922000001,-1.7800066828,1.580424028,685.942383,3.133079
161.860808,fast-forward,-7,7,-11.5873377908,7.781266922000001,-1.7800066828,1.580424028,685.942383,3.133079
161.865863,fast-forward,-7,7,-11.5873377908,7.781266922000001,-1.7800066828,1.580424028,690.249023,3.133079
161.870822,fast-forward,-7,7,-11.5873377908,7.8191488399999995,-1.7800066828,1.7185300536,690.249023,3.133079
161.875854,fast-forward,-7,7,-11.6224269352,7.8191488399999995,-1.7856344871999998,1.7185300536,690.249023,3.133079
161.880867,fast-forward,-7,7,-11.6224269352,7.8191488399999995,-1.7856344871999998,1.7185300536,690.249023,3.133079
161.885896,fast-forward,-7,7,-11.6224269352,7.8191488399999995,-1.7856344871999998,1.7185300536,694.995117,3.133079
161.890861,fast-forward,-7,7,-11.6224269352,7.856770567599999,-1.7856344871999998,1.78693354,694.995117,3.133079
161.895861,fast-forward,-7,7,-11.657061696,7.856770567599999,-1.7806557344,1.78693354,694.995117,3.133079
161.900864,fast-forward,-7,7,-11.657061696,7.856770567599999,-1.7806557344,1.78693354,694.995117,3.133079
161.90585,fast-forward,-7,7,-11.657061696,7.856770567599999,-1.7806557344,1.78693354,700.3125,3.133079
161.910839,fast-forward,-7,7,-11.657061696,7.8955830936,-1.7806557344,1.8397512416,700.3125,3.133079
161.915855,fast-forward,-7,7,-11.6937741816,7.8955830936,-1.7884486268000002,1.8397512416,700.3125,3.133079
161.92092,fast-forward,-7,7,-11.6937741816,7.8955830936,-1.7884486268000002,1.8397512416,700.3125,5.110409
161.925866,fast-forward,-7,7,-11.6937741816,7.8955830936,-1.7884486268000002,1.8397512416,706.069336,5.110409
161.930831,fast-forward,-7,7,-11.6937741816,7.9367335348,-1.7884486268000002,1.917679216,706.069336,5.110409
161.935824,fast-forward,-7,7,-11.7316342588,7.9367335348,-1.8129093732,1.917679216,706.069336,5.110409
161.940813,fast-forward,-7,7,-11.7316342588,7.9367335348,-1.8129093732,1.917679216,706.069336,5.110409
161.945935,fast-forward,-7,7,-11.7316342588,7.9367335348,-1.8129093732,1.917679216,712.22168,5.110409
161.950829,fast-forward,-7,7,-11.7316342588,7.9782082644,-1.8129093732,1.9691983396000001,712.22168,5.110409
161.955818,fast-forward,-7,7,-11.7701870692,7.9782082644,-1.8278456316,1.9691983396000001,712.22168,5.110409
161.960812,fast-forward,-7,7,-11.7701870692,7.9782082644,-1.8278456316,1.9691983396000001,712.22168,5.110409
161.965863,fast-forward,-7,7,-11.7701870692,7.9782082644,-1.8278456316,1.9691983396000001,718.637695,5.110409
161.970843,fast-forward,-7,7,-11.7701870692,8.019401912400001,-1.8278456316,2.0012354696,718.637695,5.110409
161.975858,fast-forward,-7,7,-11.8103850616,8.019401912400001,-1.8776331596,2.0012354696,718.637695,5.110409
161.980877,fast-forward,-7,7,-11.8103850616,8.019401912400001,-1.8776331596,2.0012354696,718.637695,5.110409
161.985873,fast-forward,-7,7,-11.8103850616,8.019401912400001,-1.8776331596,2.0012354696,725.317383,5.110409
161.990859,fast-forward,-7,7,-11.8103850616,8.0606824488,-1.8776331596,2.0395499304,725.317383,5.110409
161.995869,fast-forward,-7,7,-11.851124326,8.0606824488,-1.9382437536000001,2.0395499304,725.317383,5.110409
162.000814,fast-forward,-7,7,-11.851124326,8.0606824488,-1.9382437536000001,2.0395499304,725.317383,5.110409
162.005849,fast-forward,-7,7,-11.851124326,8.0606824488,-1.9382437536000001,2.0395499304,732.172852,5.110409
162.010818,fast-forward,-7,7,-11.851124326,8.1030013728,-1.9382437536000001,2.0735356395999998,732.172852,5.110409
162.015895,fast-forward,-7,7,-11.8935082976,8.1030013728,-1.9964732256,2.0735356395999998,732.172852,5.110409
162.021016,fast-forward,-7,7,-11.8935082976,8.1030013728,-1.9964732256,2.0735356395999998,732.172852,5.110409
162.025859,fast-forward,-7,7,-11.8935082976,8.1030013728,-1.9964732256,2.0735356395999998,739.291992,5.110409
162.030856,fast-forward,-7,7,-11.8935082976,8.146164966,-1.9964732256,2.0930176332,739.291992,5.110409
162.035889,fast-forward,-7,7,-11.93591411,8.146164966,-2.043446614,2.0930176332,739.291992,6.251259
162.040819,fast-forward,-7,7,-11.93591411,8.146164966,-2.043446614,2.0930176332,739.291992,6.251259
162.045835,fast-forward,-7,7,-11.93591411,8.146164966,-2.043446614,2.0930176332,746.630859,6.251259
162.05083,fast-forward,-7,7,-11.93591411,8.1886139852,-2.043446614,2.1029751387999998,746.630859,6.251259
162.055826,fast-forward,-7,7,-11.979315578,8.1886139852,-2.089770476,2.1029751387999998,746.630859,6.251259
162.060832,fast-forward,-7,7,-11.979315578,8.1886139852,-2.089770476,2.1029751387999998,746.630859,6.251259
162.06585,fast-forward,-7,7,-11.979315578,8.1886139852,-2.089770476,2.1029751387999998,754.189453,6.251259
162.070812,fast-forward,-7,7,-11.979315578,8.2326436136,-2.089770476,2.1319816204,754.189453,6.251259
162.075806,fast-forward,-7,7,-12.024189400800001,8.2326436136,-2.1369603732,2.1319816204,754.189453,6.251259
162.080822,fast-forward,-7,7,-12.024189400800001,8.2326436136,-2.1369603732,2.1319816204,754.189453,6.251259
162.085868,fast-forward,-7,7,-12.024189400800001,8.2326436136,-2.1369603732,2.1319816204,761.923828,6.251259
162.090864,fast-forward,-7,7,-12.024189400800001,8.278036392799999,-2.1369603732,2.171811168,761.923828,6.251259
162.095922,fast-forward,-7,7,-12.070102085999999,8.278036392799999,-2.1904276011999997,2.171811168,761.923828,6.251259
162.100889,fast-forward,-7,7,-12.070102085999999,8.278036392799999,-2.1904276011999997,2.171811168,761.923828,6.251259
162.105863,fast-forward,-7,7,-12.070102085999999,8.278036392799999,-2.1904276011999997,2.171811168,769.790039,6.251259
162.110845,fast-forward,-7,7,-12.070102085999999,8.3231267244,-2.1904276011999997,2.2001685980000003,769.790039,6.251259
162.115818,fast-forward,-7,7,-12.115668167199999,8.3231267244,-2.2211656784,2.2001685980000003,769.790039,6.251259
162.12084,fast-forward,-7,7,-12.115668167199999,8.3231267244,-2.2211656784,2.2001685980000003,769.790039,6.251259
162.125848,fast-forward,-7,7,-12.115668167199999,8.3231267244,-2.2211656784,2.2001685980000003,777.875977,6.251259
162.130861,fast-forward,-7,7,-12.115668167199999,8.368216581199999,-2.2211656784,2.2200836092,777.875977,7.08774
162.13581,fast-forward,-7,7,-12.1628362236,8.368216581199999,-2.2670565228,2.2200836092,777.875977,7.08774
162.140825,fast-forward,-7,7,-12.1628362236,8.368216581199999,-2.2670565228,2.2200836092,777.875977,7.08774
162.145868,fast-forward,-7,7,-12.1628362236,8.368216581199999,-2.2670565228,2.2200836092,786.181641,7.08774
162.150831,fast-forward,-7,7,-12.1628362236,8.4146273316,-2.2670565228,2.2599131568,786.181641,7.08774
162.155817,fast-forward,-7,7,-12.2105237112,8.4146273316,-2.3125148244,2.2599131568,786.181641,7.08774
162.160841,fast-forward,-7,7,-12.2105237112,8.4146273316,-2.3125148244,2.2599131568,786.181641,7.08774
162.165934,fast-forward,-7,7,-12.2105237112,8.4146273316,-2.3125148244,2.2599131568,794.575195,7.08774
162.17091,fast-forward,-7,7,-12.2105237112,8.461189068400001,-2.3125148244,2.285672956,794.575195,7.08774
162.175847,fast-forward,-7,7,-12.257583988,8.461189068400001,-2.3341614312,2.285672956,794.575195,7.08774
162.180861,fast-forward,-7,7,-12.257583988,8.461189068400001,-2.3341614312,2.285672956,794.575195,7.08774
162.185871,fast-forward,-7,7,-12.257583988,8.461189068400001,-2.3341614312,2.285672956,803.056641,7.08774
162.190858,fast-forward,-7,7,-12.257583988,8.5076862324,-2.3341614312,2.2971455484,803.056641,7.08774
162.195874,fast-forward,-7,7,-12.3047952512,8.5076862324,-2.3471495852,2.2971455484,803.056641,7.08774
162.200871,fast-forward,-7,7,-12.3047952512,8.5076862324,-2.3471495852,2.2971455484,803.056641,7.08774
162.205863,fast-forward,-7,7,-12.3047952512,8.5076862324,-2.3471495852,2.2971455484,811.538086,7.08774
162.210825,fast-forward,-7,7,-12.3047952512,8.554183396400001,-2.3471495852,2.3107832288,811.538086,7.08774
162.215809,fast-forward,-7,7,-12.351985148399999,8.554183396400001,-2.3633844216,2.3107832288,811.538086,7.08774
162.220847,fast-forward,-7,7,-12.351985148399999,8.554183396400001,-2.3633844216,2.3107832288,811.538086,7.08774
162.225882,fast-forward,-7,7,-12.351985148399999,8.554183396400001,-2.3633844216,2.3107832288,820.063477,7.416585
162.230839,fast-forward,-7,7,-12.351985148399999,8.6009834828,-2.3633844216,2.3272345740000002,820.063477,7.416585
162.235812,fast-forward,-7,7,-12.3995862224,8.6009834828,-2.3683631743999998,2.3272345740000002,820.063477,7.416585
162.240813,fast-forward,-7,7,-12.3995862224,8.6009834828,-2.3683631743999998,2.3272345740000002,820.063477,7.416585
162.245862,fast-forward,-7,7,-12.3995862224,8.6009834828,-2.3683631743999998,2.3272345740000002,828.544922,7.416585
162.25106,fast-forward,-7,7,-12.3995862224,8.6477185216,-2.3683631743999998,2.3313472916,828.544922,7.416585
162.255834,fast-forward,-7,7,-12.4475984732,8.6477185216,-2.3700947699999997,2.3313472916,828.544922,7.416585
162.260833,fast-forward,-7,7,-12.4475984732,8.6477185216,-2.3700947699999997,2.3313472916,828.544922,7.416585
162.265849,fast-forward,-7,7,-12.4475984732,8.6477185216,-2.3700947699999997,2.3313472916,837.026367,7.416585
162.270827,fast-forward,-7,7,-12.4475984732,8.693544793200001,-2.3700947699999997,2.323770908,837.026367,7.416585
162.275885,fast-forward,-7,7,-12.495870439599999,8.693544793200001,-2.3835159416000002,2.323770908,837.026367,7.416585
162.280897,fast-forward,-7,7,-12.495870439599999,8.693544793200001,-2.3835159416000002,2.323770908,837.026367,7.416585
162.28595,fast-forward,-7,7,-12.495870439599999,8.693544793200001,-2.3835159416000002,2.323770908,845.595703,7.416585
162.290859,fast-forward,-7,7,-12.495870439599999,8.739976909600001,-2.3835159416000002,2.3222558212,845.595703,7.416585
